"cod_provincia","provincia","cod_ncm_6d","ncm_6d","seccion","fob_mundial","complejidad_producto","distancia","potencialidad","ranking_est_conservadora","ranking_est_equilibrada","ranking_est_desafiante"
86,"Santiago del Estero","400941","Tubos de caucho con otras materias (no textiles)","Químicos",896222.1,0.5051,0.9922,0.0844,0,0,0
86,"Santiago del Estero","400942","Tubos de caucho vulcanizado,s/endurecer,reforzados y combinados de otro modo c/otras materias,c/presión de ruptura >=17,3 Mpa,c/accesorios","Químicos",1770033,0.6238,0.9946,0.1892,0,0,0
86,"Santiago del Estero","401011","Correas transportadoras de caucho vulcanizado,reforzadas c/metal","Químicos",416346.1,0.5234,0.9946,0.1473,0,0,0
86,"Santiago del Estero","401012","Correas transportadoras de caucho vulcanizado,reforzadas c/materia textil","Químicos",1548235,0.233,0.9926,-0.0092,0,0,0
86,"Santiago del Estero","401019","Correas transportadoras de caucho vulcanizado excluidas reforzadas c/metal,materia textil y plástico","Químicos",464921.7,0.5265,0.9931,0.204,0,0,0
86,"Santiago del Estero","401031","Correas de transmision s/fin de caucho vulcanizado (circ. 60-180cm)","Químicos",900414.7,0.7191,0.9934,0.2216,0,0,0
86,"Santiago del Estero","401032","Correas de transmisión s/fin,s/estriar,de caucho vulcanizado,circunferencia > a 60cm.y <= a 180cm.,sección trapezoidal","Químicos",396397.1,0.987,0.9938,0.2623,0,0,0
86,"Santiago del Estero","401033","Correas de transmision s/fin de caucho vulcanizado (circ. 180-240cm)","Químicos",233625.4,0.8454,0.9936,0.2239,0,0,0
86,"Santiago del Estero","401034","Correas de transmisión s/fin,s/estriar,de caucho vulcanizado,circunferencia > a 180cm.y <= a 240cm.,sección trapezoidal","Químicos",107880.2,0.3438,0.9936,0.0609,0,0,0
86,"Santiago del Estero","401035","Correas de caucho con muescas (60-150cm)","Químicos",598661.2,1.1077,0.9943,0.4112,0,0,0
86,"Santiago del Estero","401036","Correas de caucho con muescas (150-198cm)","Químicos",120507.8,1.1815,0.9943,0.3724,0,0,0
86,"Santiago del Estero","401039","Correas de caucho vulcanizado ncp.","Químicos",1768441,1.07,0.9954,0.2843,0,0,0
86,"Santiago del Estero","401110","Neumáticos de caucho,nuevos,utilizados en automóviles de turismo","Químicos",43256811,0.4696,0.9939,0.009,0,0,0
86,"Santiago del Estero","401120","Neumáticos de caucho,nuevos,utilizados en autobuses o camiones,de medida 11,00-24","Químicos",27626040,0.2936,0.9931,-0.0595,0,0,0
86,"Santiago del Estero","401130","Neumáticos de caucho,nuevos,utilizados en aviones","Químicos",635116.1,0.1929,0.9948,0.1919,0,0,0
86,"Santiago del Estero","401140","Neumáticos de caucho,nuevos,utilizados en motocicletas","Químicos",2090649,-0.1851,0.9941,-0.0381,0,0,0
86,"Santiago del Estero","401150","Neumáticos de caucho,nuevos,utilizados en bicicletas","Químicos",1320677,-0.4351,0.9964,-0.1301,0,0,0
86,"Santiago del Estero","401170","Neumáticos de caucho,nuevos, de los tipos utilizados en vehículos y máquinas agrícolas o forestales, de las siguientes medidas: 4,00-15; 4,00-18; 4,00-19; 5,00-15; 5,00-16; 5,50-16; 6,00-16; 6,00-19; 6,00-20; 6,50-16; 6,50-20; 7,50-16; 7,50-18; 7,50-20","Químicos",3822729,0.2626,0.9938,-0.0501,0,0,0
86,"Santiago del Estero","401180","Neumáticos de caucho,nuevos, radiales, de los tipos utilizados en volquetes automotores concebidos para ser utilizados fuera de la red de carreteras, con ancho seccional superior o igual a 940 mm (37""""), para llantas de diámetro superior o igual a 1.448 mm (57"""")","Químicos",6931566,0.1,0.9919,0.0238,0,0,0
86,"Santiago del Estero","401190","Neumáticos nuevos de caucho ncp. ancho >= 1.143mm","Químicos",2233947,-0.0117,0.9931,-0.0689,0,0,0
86,"Santiago del Estero","401211","Neumáticos de caucho recauchutados,del tipo utilizado en automóviles de turismo","Químicos",62906.1,0.1473,0.9926,-0.0143,0,0,0
86,"Santiago del Estero","401212","Neumáticos de caucho recauchutados,del tipo utilizados en autobuses o camiones","Químicos",415565,0.6764,0.9937,0.1642,0,0,0
86,"Santiago del Estero","401213","Neumáticos de caucho recauchutados,del tipo utilizado en aeronaves","Químicos",193698.4,0.3637,0.995,0.182,0,0,0
86,"Santiago del Estero","401219","Neumáticos de caucho recauchutados,ncop.","Químicos",62694.45,-0.1371,0.9941,0.0102,0,0,0
86,"Santiago del Estero","401220","Neumáticos de caucho,usados","Químicos",488237.5,0.4501,0.993,0.1056,0,0,0
86,"Santiago del Estero","401290","llantas macizas o huecas, neumáticas y protectores, de caucho","Químicos",1520819,0.1217,0.9934,-0.0422,0,0,0
86,"Santiago del Estero","401310","Cámaras de caucho p/neumáticos,utilizados en autobuses o camiones,medida 11,00-24","Químicos",357089,-0.235,0.995,-0.1007,0,0,0
86,"Santiago del Estero","401320","Cámaras de caucho utilizados en bicicletas","Químicos",518650.2,-1.5769,0.9954,-0.338,0,0,0
86,"Santiago del Estero","401390","Cámaras de caucho p/neumáticos,ncop.","Químicos",570973.9,-0.3061,0.9943,-0.1657,0,0,0
86,"Santiago del Estero","401410","Preservativos de caucho vulcanizado s/endurecer","Químicos",846454.5,-0.357,0.9914,-0.0818,0,0,0
86,"Santiago del Estero","401490","Bolsas p/hielo o agua caliente de caucho vulcanizado s/endurecer","Químicos",570653.5,0.5469,0.9933,0.0052,0,0,0
86,"Santiago del Estero","401511","Guantes de caucho vulcanizado s/endurecer p/cirugía","Químicos",3679411,-0.4455,0.9931,-0.091,0,0,0
86,"Santiago del Estero","401519","Guantes de caucho vulcanizado s/endurecer excluidos p/cirugía","Químicos",23010994,-0.8763,0.9978,-0.1861,0,0,0
86,"Santiago del Estero","401590","Prendas y otros complementos de vestir excluidos guantes de caucho vulcanizado s/endurecer","Químicos",368547.3,-0.4844,0.9931,-0.2582,0,0,0
86,"Santiago del Estero","401610","Partes de caucho para vehículos","Químicos",907360.2,-0.1581,0.9917,-0.1414,0,0,0
86,"Santiago del Estero","401691","Revestimientos p/suelo y alfombras,de caucho vulcanizado s/endurecer","Químicos",1159311,0.2592,0.9944,0.0049,0,0,0
86,"Santiago del Estero","401692","Gomas de borrar de caucho vulcanizado s/endurecer","Químicos",124914.8,0.53,0.9959,0.0508,0,0,0
86,"Santiago del Estero","401693","Juntas o empaquetaduras de caucho vulcanizado s/endurecer","Químicos",13237158,0.6845,0.9936,0.113,0,0,0
86,"Santiago del Estero","401694","Defensas de caucho vulcanizado s/endurecer,incluso inflables,p/el atraque de los barcos","Químicos",169700.1,0.231,0.9948,-0.0109,0,0,0
86,"Santiago del Estero","401695","Artículos inflables de salvamento (caucho vul. s/endurecer)","Químicos",662174.8,-0.3539,0.9931,-0.0401,0,0,0
86,"Santiago del Estero","401699","Obturadores de EPDM p/capacitores,c/perforaciones p/terminales","Químicos",15454135,0.626,0.9941,0.1134,0,0,0
86,"Santiago del Estero","401700","Caucho endurecido en cualquier forma,desechos,desperdicios y manufacturas","Químicos",259942.3,-0.1473,0.9928,-0.1965,0,0,0
86,"Santiago del Estero","410120","Cueros,pieles enteras de bovino o equino,secos c/peso unitario <= a 8kg.,salados,secos <= a 10kg.,frescos,húmedos o conservados de otro modo <= a 16kg.,s/dividir","Agro, Alimentos y Bebidas",316244.8,-1.4229,0.9875,-0.2102,0,0,0
86,"Santiago del Estero","410190","Cueros y pieles incluido crupones,medio crupones y faldas,en bruto,enteras,de bovino o equino,secos,salados,frescos,húmedos o conservados de otro modo,s/dividir,ncop.","Agro, Alimentos y Bebidas",207656.7,-1.1452,0.9884,-0.2037,0,0,0
86,"Santiago del Estero","410210","Pieles en bruto de ovino c/lana","Agro, Alimentos y Bebidas",377599.5,-0.6492,0.9873,-0.1781,0,0,0
86,"Santiago del Estero","410221","Pieles ovinas en bruto,s/lana depiladas,piqueladas","Agro, Alimentos y Bebidas",110862.1,-1.7957,0.9884,-0.2547,0,0,0
86,"Santiago del Estero","410229","Pieles ovinas en bruto,s/lana depiladas excluidas piqueladas","Agro, Alimentos y Bebidas",15066.85,-1.1669,0.9901,-0.2401,0,0,0
86,"Santiago del Estero","410320","Cueros y pieles reptil en bruto,frescos,salados,secos o conservados de otro modo ncop.","Agro, Alimentos y Bebidas",225192.1,-1.4791,0.9879,0.0236,0,0,0
86,"Santiago del Estero","410330","Cueros de porcinos en bruto,frescos,salados,secos o conservados de otro modo ncop.","Agro, Alimentos y Bebidas",105963.3,-0.2473,0.9916,0.078,0,0,0
86,"Santiago del Estero","410390","Cueros y pieles en bruto ncop.frescos,salados,secos o conservados de otro modo ncop.","Agro, Alimentos y Bebidas",141989.4,-1.73,0.9872,-0.3045,0,0,0
86,"Santiago del Estero","410411","Cueros y pieles curtidos de bovino,depilados,húmedos,plena flor s/dividir,c/superficie <= a 2,6 m2.,curtidos al cromo","Agro, Alimentos y Bebidas",1874107,-1.5292,0.9808,-0.2623,0,0,0
86,"Santiago del Estero","410419","Cueros y pieles de bovino c/una superficie por unidad <= a 2,6 m2,simplemente pre-curtidos al cromo","Agro, Alimentos y Bebidas",688967.1,-1.7195,0.9826,-0.3574,0,0,0
86,"Santiago del Estero","410441","Cueros y pieles de bovino secos, depilados, plena flor s/dividir o divididos c/la flor","Agro, Alimentos y Bebidas",970883.6,-1.7646,0.9819,-0.3462,0,0,0
86,"Santiago del Estero","410449","Cueros y pieles enteros de bovino,depilados,secos,c/una superficie por unidad <=a 2,6 m2.,ncop.","Agro, Alimentos y Bebidas",327550.1,-1.2434,0.9858,-0.2848,0,0,0
86,"Santiago del Estero","410510","Cueros y pieles depilados de ovino en estado húmedo c/pre-curtido vegetal","Agro, Alimentos y Bebidas",205127.5,-2.4929,0.9854,-0.3553,0,0,0
86,"Santiago del Estero","410530","Pieles curtidas de ovino,depiladas,secas","Agro, Alimentos y Bebidas",114461.2,-1.6092,0.9886,-0.3601,0,0,0
86,"Santiago del Estero","410621","Cueros y pieles depilados de caprino en estado húmedo c/pre-curtido vegetal","Agro, Alimentos y Bebidas",43004.57,-2.6794,0.9864,-0.3384,0,0,0
86,"Santiago del Estero","410622","Cueros y pieles depilados de caprino en estado seco(""""crust"""")","Agro, Alimentos y Bebidas",49340.52,-2.262,0.9895,-0.338,0,0,0
86,"Santiago del Estero","410631","Cueros y pieles depilados de porcino en estado húmedo al cromo(""""wet-blue"""")","Agro, Alimentos y Bebidas",83027.97,-0.9232,0.993,-0.0668,0,0,0
86,"Santiago del Estero","410632","Cueros y pieles depilados de porcino en estado seco(""""crust"""")","Agro, Alimentos y Bebidas",16462.33,0.112,0.995,0.054,0,0,0
86,"Santiago del Estero","410692","Cueros y pieles depilados de animales ncop.en estado seco","Agro, Alimentos y Bebidas",39540.53,-1.0891,0.9902,-0.1385,0,0,0
86,"Santiago del Estero","410711","Cueros y pieles enteros de bovino,preparados después del curtido o secado,o apergaminados,depilados,plena flor s/dividir,c/una superficie por unidad <= a 2,6m2.","Agro, Alimentos y Bebidas",506122.5,-0.7223,0.9894,-0.3043,0,0,0
86,"Santiago del Estero","410712","Cueros de bovino prep. divididos c/la flor","Agro, Alimentos y Bebidas",3466295,-0.8489,0.9902,-0.2567,0,0,0
86,"Santiago del Estero","410719","Cueros y pieles enteros de bovino,preparados después del curtido o secado,o apergaminados,depilados,ncop.,c/superficie <= a 2,6 m2.","Agro, Alimentos y Bebidas",742073.9,-0.9312,0.9907,-0.3728,0,0,0
86,"Santiago del Estero","410791","Cueros de bovino excluido enteros, prep. despues de curtir o secado, o apergaminado, depilado, plena flor s/dividir","Agro, Alimentos y Bebidas",265110.7,-0.1538,0.9915,-0.0764,0,0,0
86,"Santiago del Estero","410792","Cueros de bovino excluido enteros divididos","Agro, Alimentos y Bebidas",2072966,-0.7521,0.9889,-0.2992,0,0,0
86,"Santiago del Estero","410799","Cueros de bovino excluido enteros ncp.","Agro, Alimentos y Bebidas",1909626,-1.1314,0.9913,-0.3315,0,0,0
86,"Santiago del Estero","411200","Cueros preparados después del curtido o secado,cueros y pieles apergaminados,de ovino,depilados,excluido los de la partida 4114","Agro, Alimentos y Bebidas",484433.2,-1.1444,0.9909,-0.2668,0,0,0
86,"Santiago del Estero","411310","Cueros y pieles depilados de caprino,curtidos al cromo,acabados","Agro, Alimentos y Bebidas",225679.8,-1.4346,0.9924,-0.2244,0,0,0
86,"Santiago del Estero","411320","Cueros y pieles de porcino,preparadas después del curtido o secado,apergaminados","Agro, Alimentos y Bebidas",146456.9,-0.1414,0.9938,-0.0594,0,0,0
86,"Santiago del Estero","411390","Cueros preparados después del curtido o secado,cueros y pieles apergaminados,de animales ncop.,depilados,excluido los de la partida 4114","Agro, Alimentos y Bebidas",175024.7,-0.9274,0.9893,-0.1571,0,0,0
86,"Santiago del Estero","411410","Cueros y pieles agamuzados","Agro, Alimentos y Bebidas",138088.9,-0.8296,0.9905,-0.2237,0,0,0
86,"Santiago del Estero","411420","Cueros y pieles charolados y sus imitaciones de cueros o pieles chapados","Agro, Alimentos y Bebidas",361668.4,-0.0495,0.9943,-0.0525,0,0,0
86,"Santiago del Estero","411510","Placas,hojas o tiras de cuero regenerado a base de cuero o fibras de cuero","Agro, Alimentos y Bebidas",246149.7,-0.9946,0.9915,-0.2219,0,0,0
86,"Santiago del Estero","411520","Recortes y otros desperdicios de cuero preparado o regenerado,o piel preparada,no utilizables p/fabricar manufacturas de cuero,aserrín,,polvo y harina de cuero","Agro, Alimentos y Bebidas",36950.62,-0.9915,0.9924,-0.2443,0,0,0
86,"Santiago del Estero","420100","Artículos de cuero para animales","Agro, Alimentos y Bebidas",2825165,-0.6319,0.9929,-0.1363,0,0,0
86,"Santiago del Estero","420211","Baúles,valijas,portafolios y similares,c/superficie exterior de cuero natural,regenerado o charolado","Agro, Alimentos y Bebidas",1011641,-1.1347,0.9943,-0.1498,0,0,0
86,"Santiago del Estero","420212","Baúles,valijas,portafolios y similares c/superficie exterior de plástico","Agro, Alimentos y Bebidas",8416463,-0.5939,0.9969,0.0405,0,0,0
86,"Santiago del Estero","420219","Baúles,valijas,portafolios y similares c/superficie exterior de materias ncop.","Agro, Alimentos y Bebidas",461047.9,-1.0395,0.9931,-0.271,0,0,0
86,"Santiago del Estero","420221","Bolsos de mano c/superficie exterior de cuero natural,regenerado o charolado","Agro, Alimentos y Bebidas",14310314,-0.8973,0.9929,-0.2063,0,0,0
86,"Santiago del Estero","420222","Bolsos de mano c/superficie exterior de hojas de plástico","Agro, Alimentos y Bebidas",12744612,-1.1833,0.9948,-0.3195,0,0,0
86,"Santiago del Estero","420229","Bolsos de mano c/superficie exterior de materias ncop.","Agro, Alimentos y Bebidas",629285.6,-1.0796,0.9915,-0.4451,0,0,0
86,"Santiago del Estero","420231","Artículos de bolsillo o de bolsos de mano c/superficie exterior de cuero","Agro, Alimentos y Bebidas",3771145,-1.0146,0.9932,-0.2542,0,0,0
86,"Santiago del Estero","420232","Artículos de bolsillo o de bolsos de mano c/superficie exterior de hojas de plásticas o materias textiles","Agro, Alimentos y Bebidas",4399864,-1.048,0.9952,-0.14,0,0,0
86,"Santiago del Estero","420239","Artículos de bolsillo o de bolsos de mano c/superficie exterior de materias ncop.","Agro, Alimentos y Bebidas",379955.2,-1.3501,0.9941,-0.2533,0,0,0
86,"Santiago del Estero","420291","Artículos de cuero excluidos baúles,bolsos de mano,artículos de bolsillo y similares","Agro, Alimentos y Bebidas",2098572,-1.1759,0.9918,-0.3926,0,0,0
86,"Santiago del Estero","420292","Artículos de plástico o materias textiles excluidos baúles,bolsos de mano,artículos de bolsillo o similares","Agro, Alimentos y Bebidas",17564526,-1.9606,0.9941,-0.3096,0,0,0
86,"Santiago del Estero","420299","Otras mochilas, bolsos, estuches y otros, de cuero","Agro, Alimentos y Bebidas",1374587,-0.6034,0.9937,-0.236,0,0,0
86,"Santiago del Estero","420310","Ropa de cuero","Agro, Alimentos y Bebidas",2526646,-0.7493,0.9925,-0.2839,0,0,0
86,"Santiago del Estero","420321","Guantes,mitones y manoplas de cuero p/deportes","Agro, Alimentos y Bebidas",541824.4,-1.6481,0.9943,-0.3893,0,0,0
86,"Santiago del Estero","420329","Guantes,mitones y manoplas de cuero,ncop.","Agro, Alimentos y Bebidas",1473688,-1.8527,0.9928,-0.4347,0,0,0
86,"Santiago del Estero","420330","Cintos,cinturones y bandoleras de cuero","Agro, Alimentos y Bebidas",2323636,-0.6578,0.9941,-0.1738,0,0,0
86,"Santiago del Estero","420340","Accesorios de vestir,de cuero,ncop.","Agro, Alimentos y Bebidas",229772.4,-0.6612,0.9927,-0.2632,0,0,0
86,"Santiago del Estero","420500","Manufacturas de cuero ncp","Agro, Alimentos y Bebidas",2742509,-0.4026,0.9904,-0.1863,0,0,0
86,"Santiago del Estero","420600","Manufacturas de tripa,vejiga o tendones","Agro, Alimentos y Bebidas",25611.01,-0.2232,0.9889,-0.0292,0,0,0
86,"Santiago del Estero","430110","Pieles en bruto de visón,enteras incluso s/cabeza,cola o patas","Agro, Alimentos y Bebidas",1271430,0.3084,0.9916,0.0318,0,0,0
86,"Santiago del Estero","430130","Pieles en bruto de cordero """"astracán,caracul,persa"""" o similares,enteras incluso s/cabeza,cola o patas","Agro, Alimentos y Bebidas",3323.75,-0.4808,0.9927,-0.0782,0,0,0
86,"Santiago del Estero","430160","Pieles en bruto de zorro,enteras incluso s/cabeza,cola o patas","Agro, Alimentos y Bebidas",145953.2,1.0473,0.9969,0.0476,0,0,0
86,"Santiago del Estero","430180","Pieles en bruto ncop.,enteras incluso s/cabeza,cola o patas","Agro, Alimentos y Bebidas",134937,-0.0059,0.9879,-0.0539,81,0,0
86,"Santiago del Estero","430190","Cabezas,colas,patas y trozos de animales excluidos del capítulo-partida 4101,02 y 03,utilizados en peletería,en bruto","Agro, Alimentos y Bebidas",2052.07,0.9087,0.9945,0.2052,0,0,0
86,"Santiago del Estero","430211","Pieles curtidas o adobadas de visón,enteras incluso s/cabeza,cola o patas,s/ensamblar","Agro, Alimentos y Bebidas",896145.6,-0.2082,0.9946,-0.0982,0,0,0
86,"Santiago del Estero","430220","Cabezas,colas,patas y trozos curtidos o adobados de animales,excluidos de la partida 4303,s/ensamblar","Agro, Alimentos y Bebidas",10770.5,-0.8287,0.9912,-0.1778,0,0,0
86,"Santiago del Estero","430230","Pieles enteras, trozos y recortes de pieles, curtidos o adobados, ensamblados","Agro, Alimentos y Bebidas",44157.71,-0.1072,0.9917,-0.1078,0,0,0
86,"Santiago del Estero","430310","Prendas y accesorios de vestir,de peletería","Agro, Alimentos y Bebidas",1135415,-0.6346,0.993,-0.1454,0,0,0
86,"Santiago del Estero","430390","Artículos de peletería excl. prendas y accesorios de vestir","Agro, Alimentos y Bebidas",311761.7,-0.7207,0.9901,-0.2068,0,0,0
86,"Santiago del Estero","430400","Peletería facticia o artificial y artículos de las mismas","Agro, Alimentos y Bebidas",96020.85,-0.2877,0.9956,0.0641,0,0,0
86,"Santiago del Estero","440111","Leña de coníferas","Agro, Alimentos y Bebidas",213599.1,-0.131,0.9908,-0.1123,0,0,0
86,"Santiago del Estero","440112","Leña, excepto la de coníferas","Agro, Alimentos y Bebidas",346305.2,-0.1168,0.9904,-0.0257,0,0,0
86,"Santiago del Estero","440121","Madera de coníferas en plaquitas o partículas","Agro, Alimentos y Bebidas",974653.2,0.313,0.9907,-0.0138,0,0,0
86,"Santiago del Estero","440122","Madera en plaquitas o partículas excluida de coníferas","Agro, Alimentos y Bebidas",4138555,-0.5965,0.9871,-0.2383,0,0,0
86,"Santiago del Estero","440131","Aserrín, desperdicios y desechos de madera en pellets","Agro, Alimentos y Bebidas",4743875,0.462,0.9916,0.0031,0,0,0
86,"Santiago del Estero","440139","Aserrín,desperdicios y desechos de madera,incluso aglomerados de leños,briquetas y similares excluidos pellets","Agro, Alimentos y Bebidas",426495.5,0.0343,0.9909,-0.1197,0,0,0
86,"Santiago del Estero","440140","Aserrín, desperdicios y desechos, de madera, sin aglomerar","Agro, Alimentos y Bebidas",528328.4,0.5781,0.9931,0.0617,0,0,0
86,"Santiago del Estero","440210","Carbón de bambú","Agro, Alimentos y Bebidas",84109.02,-2.273,0.9923,-0.281,0,0,0
86,"Santiago del Estero","440311","Madera en bruto tratada con pintura, creosota u otros agentes de conservación, de coníferas","Agro, Alimentos y Bebidas",588059.2,-0.0369,0.9909,-0.039,0,0,0
86,"Santiago del Estero","440312","Madera tratada con conservantes, excl. coniferas","Agro, Alimentos y Bebidas",110287.9,-0.4562,0.9887,-0.1046,0,0,0
86,"Santiago del Estero","440321","Madera de pino sin conservantes, sec. transversal >15cm","Agro, Alimentos y Bebidas",4600333,0.0854,0.9855,-0.0043,14,13,13
86,"Santiago del Estero","440322","Madera en bruto de pino, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea < a 15 cm","Agro, Alimentos y Bebidas",708200.5,-0.0715,0.9877,-0.0452,77,90,0
86,"Santiago del Estero","440323","Madera en bruto de abeto y de pícea, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea > o = a 15 cm","Agro, Alimentos y Bebidas",3501173,1.0936,0.995,0.2815,0,0,0
86,"Santiago del Estero","440324","Madera en bruto de abeto y de pícea, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea < a 15 cm","Agro, Alimentos y Bebidas",321874.1,1.2053,0.9954,0.329,0,0,0
86,"Santiago del Estero","440325","Madera en bruto de coníferas, excepto las de pino, abeto o pícea, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea > o = a 15 cm","Agro, Alimentos y Bebidas",1595376,0.6323,0.9923,0.1701,0,0,0
86,"Santiago del Estero","440326","Madera en bruto de coníferas, excepto las de pino, abeto o pícea, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea < a 15 cm","Agro, Alimentos y Bebidas",192340.4,-0.1291,0.9917,0.0507,0,0,0
86,"Santiago del Estero","440341","Maderas en bruto de Dark Red Meranti,Light Red Meranti y Meranti Bakau","Agro, Alimentos y Bebidas",90342.19,-1.3661,0.9951,0.0314,0,0,0
86,"Santiago del Estero","440349","Maderas tropicales ncop.,en bruto","Agro, Alimentos y Bebidas",2060621,-3.8525,0.9809,-0.3461,0,0,0
86,"Santiago del Estero","440391","Maderas en bruto de roble","Agro, Alimentos y Bebidas",868025.6,0.6627,0.9925,0.2503,0,0,0
86,"Santiago del Estero","440393","Madera en bruto de haya, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea > o = a 15 cm","Agro, Alimentos y Bebidas",271527.3,1.2236,0.9946,0.3575,0,0,0
86,"Santiago del Estero","440394","Madera en bruto de haya, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea < a 15 cm","Agro, Alimentos y Bebidas",44584.02,0.9944,0.9936,0.2121,0,0,0
86,"Santiago del Estero","440395","Madera en bruto de abedul, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea > o = a 15 cm","Agro, Alimentos y Bebidas",551678.7,0.6754,0.9936,0.0572,0,0,0
86,"Santiago del Estero","440396","Madera en bruto de abedul, sin agentes de conservación, cuya mayor dimensión de la sección transversal sea < a 15 cm","Agro, Alimentos y Bebidas",121583.6,0.8808,0.9956,0.1089,0,0,0
86,"Santiago del Estero","440397","Madera en bruto de álamo","Agro, Alimentos y Bebidas",185666.5,0.5998,0.9905,0.136,0,0,0
86,"Santiago del Estero","440398","Madera en bruto de eucalipto","Agro, Alimentos y Bebidas",334503.3,-1.9003,0.9763,-0.2354,0,0,0
86,"Santiago del Estero","440399","Postes, rollizos y maderas ncop., en bruto","Agro, Alimentos y Bebidas",1677097,-2.0977,0.9871,-0.2271,0,0,0
86,"Santiago del Estero","440410","Flejes,estacas,estaquillas,tablitas,láminas,cintas y similares s/trabajar ni tornear,de coníferas","Agro, Alimentos y Bebidas",209088.9,-0.221,0.9908,-0.1159,0,0,0
86,"Santiago del Estero","440420","Flejes,estacas,estaquillas,tablitas,láminas,cintas y similares,s/trabajar ni tornear de maderas ncop.","Agro, Alimentos y Bebidas",106036.2,0.142,0.991,-0.0993,0,0,0
86,"Santiago del Estero","440500","Lana de madera,harina de madera","Agro, Alimentos y Bebidas",100432.8,-0.1144,0.9928,0.0097,0,0,0
86,"Santiago del Estero","440611","Durmientes de madera sin impregnar, de coníferas","Agro, Alimentos y Bebidas",28349.47,0.5478,0.9921,0.2193,0,0,0
86,"Santiago del Estero","440691","Durmientes de madera impregnados, de coníferas","Agro, Alimentos y Bebidas",151095,1.0297,0.9948,0.2523,0,0,0
86,"Santiago del Estero","440692","Durmientes de madera impregnados, excepto los de coníferas","Agro, Alimentos y Bebidas",174434.5,0.7954,0.9932,0.2775,0,0,0
86,"Santiago del Estero","440711","Madera aserrada de pino (espesor>6mm)","Agro, Alimentos y Bebidas",13342309,-0.8004,0.9835,-0.1652,12,18,26
86,"Santiago del Estero","440712","Madera aserrada de abeto y de pícea de espesor > a 6mm.","Agro, Alimentos y Bebidas",15904032,0.7934,0.9939,0.1851,0,0,0
86,"Santiago del Estero","440719","Madera aserrada de coníferas de espesor > a 6mm. ncop.","Agro, Alimentos y Bebidas",15545336,0.4751,0.9909,0.0615,0,0,0
86,"Santiago del Estero","440721","Madera aserrada de Dark y Light Red Meranti,Meranti Bakau,White Lauan,Seraya y similares de espesor > a 6mm.","Agro, Alimentos y Bebidas",97108.31,-1.7577,0.9907,-0.1339,0,0,0
86,"Santiago del Estero","440722","Madera aserrada de Okoumé,Obeche,Sapelli,Sipo,Acajou d""""Afrique,Makore,Iroko y similares de espesor > a 6mm.","Agro, Alimentos y Bebidas",156774.8,-1.6515,0.9891,-0.2024,0,0,0
86,"Santiago del Estero","440725","Maderas aserradas de Dark Red Meranti,Light Red Meranti y Meranti Bakau,espesor > 6mm.","Agro, Alimentos y Bebidas",312125,-1.0105,0.9926,-0.0469,0,0,0
86,"Santiago del Estero","440726","Maderas aserradas de White Lauan,White Meranti,White Seraya,Yellow Meranti y Alan,espesor > 6mm.","Agro, Alimentos y Bebidas",89218.75,-0.1167,0.9936,0.0854,0,0,0
86,"Santiago del Estero","440727","Madera aserrada de Sapelli,espesor > 6mm.","Agro, Alimentos y Bebidas",260071.4,-4.0703,0.9864,-0.0817,0,0,0
86,"Santiago del Estero","440728","Madera aserrada de Iroko,espesor > 6mm.","Agro, Alimentos y Bebidas",85143.63,-4.3867,0.9937,-0.1469,0,0,0
86,"Santiago del Estero","440729","Madera aserrada de Cedro,espesor > 6mm.","Agro, Alimentos y Bebidas",2978234,-3.2586,0.9808,-0.3266,0,0,0
86,"Santiago del Estero","440791","Maderas aserradas de encina,roble,alcornoque y otros belloteros,espesor > 6mm.","Agro, Alimentos y Bebidas",2481884,0.1919,0.9907,0.0865,0,0,0
86,"Santiago del Estero","440792","Madera aserrada de haya,espesor > 6mm.","Agro, Alimentos y Bebidas",1051168,0.3697,0.9919,0.0715,0,0,0
86,"Santiago del Estero","440793","Madera aserrada de arce,espesor > 6mm.","Agro, Alimentos y Bebidas",280216,-0.4709,0.9879,0.0565,72,64,0
86,"Santiago del Estero","440794","Madera aserrada de cerezo,espesor > 6mm.","Agro, Alimentos y Bebidas",135369.7,0.0425,0.9863,0.0905,19,14,12
86,"Santiago del Estero","440795","Madera aserrada de fresno,espesor > 6mm.","Agro, Alimentos y Bebidas",381163.8,0.6246,0.991,0.0901,0,0,0
86,"Santiago del Estero","440796","Madera aserrada de abedul de espesor > 6mm.","Agro, Alimentos y Bebidas",359717.2,0.1412,0.9908,0.0723,0,0,0
86,"Santiago del Estero","440797","Madera aserrada de álamo de espesor > 6mm.","Agro, Alimentos y Bebidas",418799.3,0.4076,0.9884,0.0129,73,67,84
86,"Santiago del Estero","440799","Madera aserrada de peroba, guayaibi, viraro, curupay y otros","Agro, Alimentos y Bebidas",2446064,-1.8588,0.9851,-0.2348,0,0,0
